Year,State Code,Fuel Source,Nameplate Capacity (Megawatts),renew_share,ipp_share,fossil_share,res_price,com_price,ind_price
2016,OH,Other Biomass,99.0,2.8,69.3,89.9,12.47,9.97,6.98
2016,OH,Other Gases,222.5,2.8,69.3,89.9,12.47,9.97,6.98
2016,OH,Petroleum,870.4000000000001,2.8,69.3,89.9,12.47,9.97,6.98
2016,OH,Solar Thermal and Photovoltaic,48.800000000000004,2.8,69.3,89.9,12.47,9.97,6.98
2016,OH,Wind,533.9,2.8,69.3,89.9,12.47,9.97,6.98
2016,OH,Wood and Wood Derived Fuels,80.5,2.8,69.3,89.9,12.47,9.97,6.98
2016,OK,Coal,5371.0,26.7,34.2,72.4,10.2,7.66,5.02
2016,OK,Hydroelectric,809.3,26.7,34.2,72.4,10.2,7.66,5.02
2016,OK,Natural Gas,15053.300000000001,26.7,34.2,72.4,10.2,7.66,5.02
2016,OK,Other Biomass,20.0,26.7,34.2,72.4,10.2,7.66,5.02
2016,OK,Petroleum,80.3,26.7,34.2,72.4,10.2,7.66,5.02
2016,OK,Pumped Storage,259.2,26.7,34.2,72.4,10.2,7.66,5.02
2016,OK,Solar Thermal and Photovoltaic,2.5,26.7,34.2,72.4,10.2,7.66,5.02
2016,OK,Wind,6654.8,26.7,34.2,72.4,10.2,7.66,5.02
2016,OK,Wood and Wood Derived Fuels,68.0,26.7,34.2,72.4,10.2,7.66,5.02
2016,OR,Coal,642.2,70.9,21.7,29.1,10.66,8.91,6.05
2016,OR,Geothermal,36.7,70.9,21.7,29.1,10.66,8.91,6.05
2016,OR,Hydroelectric,8451.0,70.9,21.7,29.1,10.66,8.91,6.05
2016,OR,Natural Gas,4330.7,70.9,21.7,29.1,10.66,8.91,6.05
2016,OR,Other,5.0,70.9,21.7,29.1,10.66,8.91,6.05
2016,OR,Other Biomass,58.1,70.9,21.7,29.1,10.66,8.91,6.05
2016,OR,Solar Thermal and Photovoltaic,99.9,70.9,21.7,29.1,10.66,8.91,6.05
2016,OR,Wind,3161.2,70.9,21.7,29.1,10.66,8.91,6.05
2016,OR,Wood and Wood Derived Fuels,294.1,70.9,21.7,29.1,10.66,8.91,6.05
2016,PA,Coal,14155.0,6.2,94.7,68.7,13.86,9.22,6.92
2016,PA,Hydroelectric,919.5,6.2,94.7,68.7,13.86,9.22,6.92
2016,PA,Natural Gas,16717.2,6.2,94.7,68.7,13.86,9.22,6.92
2016,PA,Nuclear,10485.2,6.2,94.7,68.7,13.86,9.22,6.92
2016,PA,Other,50.4,6.2,94.7,68.7,13.86,9.22,6.92
2016,PA,Other Biomass,509.8,6.2,94.7,68.7,13.86,9.22,6.92
2016,PA,Other Gases,116.0,6.2,94.7,68.7,13.86,9.22,6.92
2016,PA,Petroleum,2160.1,6.2,94.7,68.7,13.86,9.22,6.92
2016,PA,Pumped Storage,1541.0,6.2,94.7,68.7,13.86,9.22,6.92
2016,PA,Solar Thermal and Photovoltaic,54.199999999999996,6.2,94.7,68.7,13.86,9.22,6.92
2016,PA,Wind,1373.4,6.2,94.7,68.7,13.86,9.22,6.92
2016,PA,Wood and Wood Derived Fuels,144.1,6.2,94.7,68.7,13.86,9.22,6.92
2016,RI,Hydroelectric,2.8,5.0,98.4,95.0,18.62,14.88,13.48
2016,RI,Natural Gas,1973.1000000000001,5.0,98.4,95.0,18.62,14.88,13.48
2016,RI,Other Biomass,40.4,5.0,98.4,95.0,18.62,14.88,13.48
2016,RI,Petroleum,16.4,5.0,98.4,95.0,18.62,14.88,13.48
2016,RI,Solar Thermal and Photovoltaic,10.2,5.0,98.4,95.0,18.62,14.88,13.48
2016,RI,Wind,51.0,5.0,98.4,95.0,18.62,14.88,13.48
2016,SC,Coal,5526.9,8.1,4.3,53.4,12.65,10.28,6.09
2016,SC,Hydroelectric,1397.2,8.1,4.3,53.4,12.65,10.28,6.09
2016,SC,Natural Gas,6974.7,8.1,4.3,53.4,12.65,10.28,6.09
2016,SC,Nuclear,6875.1,8.1,4.3,53.4,12.65,10.28,6.09
2016,SC,Other Biomass,49.7,8.1,4.3,53.4,12.65,10.28,6.09
2016,SC,Petroleum,704.1999999999999,8.1,4.3,53.4,12.65,10.28,6.09
2016,SC,Pumped Storage,2657.2,8.1,4.3,53.4,12.65,10.28,6.09
2016,SC,Solar Thermal and Photovoltaic,19.3,8.1,4.3,53.4,12.65,10.28,6.09
2016,SC,Wood and Wood Derived Fuels,533.8,8.1,4.3,53.4,12.65,10.28,6.09
2016,SD,Coal,450.0,58.3,16.0,41.7,11.47,9.58,7.57
2016,SD,Hydroelectric,1734.4,58.3,16.0,41.7,11.47,9.58,7.57
2016,SD,Natural Gas,1207.0,58.3,16.0,41.7,11.47,9.58,7.57
2016,SD,Petroleum,292.4,58.3,16.0,41.7,11.47,9.58,7.57
2016,SD,Solar Thermal and Photovoltaic,1.0,58.3,16.0,41.7,11.47,9.58,7.57
2016,SD,Wind,987.8000000000001,58.3,16.0,41.7,11.47,9.58,7.57
2016,TN,Coal,8126.5,11.6,0.5,60.6,10.41,10.19,5.68
2016,TN,Hydroelectric,2499.4,11.6,0.5,60.6,10.41,10.19,5.68
2016,TN,Natural Gas,6452.999999999999,11.6,0.5,60.6,10.41,10.19,5.68
2016,TN,Nuclear,4980.8,11.6,0.5,60.6,10.41,10.19,5.68
2016,TN,Other Biomass,14.6,11.6,0.5,60.6,10.41,10.19,5.68
2016,TN,Petroleum,47.6,11.6,0.5,60.6,10.41,10.19,5.68
2016,TN,Pumped Storage,1713.6,11.6,0.5,60.6,10.41,10.19,5.68
2016,TN,Solar Thermal and Photovoltaic,72.60000000000001,11.6,0.5,60.6,10.41,10.19,5.68
2016,TN,Wind,28.8,11.6,0.5,60.6,10.41,10.19,5.68
2016,TN,Wood and Wood Derived Fuels,185.7,11.6,0.5,60.6,10.41,10.19,5.68
2016,TX,Coal,24862.4,17.1,61.0,78.7,10.99,8.26,5.33
2016,TX,Hydroelectric,708.6,17.1,61.0,78.7,10.99,8.26,5.33
2016,TX,Natural Gas,76032.7,17.1,61.0,78.7,10.99,8.26,5.33
2016,TX,Nuclear,5138.6,17.1,61.0,78.7,10.99,8.26,5.33
2016,TX,Other,296.9,17.1,61.0,78.7,10.99,8.26,5.33
2016,TX,Other Biomass,124.5,17.1,61.0,78.7,10.99,8.26,5.33
2016,TX,Other Gases,277.1,17.1,61.0,78.7,10.99,8.26,5.33
2016,TX,Petroleum,122.5,17.1,61.0,78.7,10.99,8.26,5.33
2016,TX,Solar Thermal and Photovoltaic,584.8,17.1,61.0,78.7,10.99,8.26,5.33
2016,TX,Wind,20187.8,17.1,61.0,78.7,10.99,8.26,5.33
2016,TX,Wood and Wood Derived Fuels,339.6,17.1,61.0,78.7,10.99,8.26,5.33
2016,US,Coal,290426.3,17.3,37.6,71.8,12.55,10.43,6.76
2016,US,Geothermal,3804.6,17.3,37.6,71.8,12.55,10.43,6.76
2016,US,Hydroelectric,79376.3,17.3,37.6,71.8,12.55,10.43,6.76
2016,US,Natural Gas,512528.2,17.3,37.6,71.8,12.55,10.43,6.76
2016,US,Nuclear,104791.1,17.3,37.6,71.8,12.55,10.43,6.76
2016,US,Other,2243.5,17.3,37.6,71.8,12.55,10.43,6.76
2016,US,Other Biomass,5829.599999999999,17.3,37.6,71.8,12.55,10.43,6.76
2016,US,Other Gases,2759.0,17.3,37.6,71.8,12.55,10.43,6.76
2016,US,Petroleum,39447.799999999996,17.3,37.6,71.8,12.55,10.43,6.76
2016,US,Pumped Storage,21643.3,17.3,37.6,71.8,12.55,10.43,6.76
2016,US,Solar Thermal and Photovoltaic,22121.899999999998,17.3,37.6,71.8,12.55,10.43,6.76
2016,US,Wind,82048.0,17.3,37.6,71.8,12.55,10.43,6.76
2016,US,Wood and Wood Derived Fuels,10163.7,17.3,37.6,71.8,12.55,10.43,6.76
2016,UT,Coal,4894.1,16.4,16.1,83.2,11.02,8.75,6.33
2016,UT,Geothermal,83.8,16.4,16.1,83.2,11.02,8.75,6.33
2016,UT,Hydroelectric,262.1,16.4,16.1,83.2,11.02,8.75,6.33
2016,UT,Natural Gas,3228.5999999999995,16.4,16.1,83.2,11.02,8.75,6.33
2016,UT,Other,41.3,16.4,16.1,83.2,11.02,8.75,6.33
2016,UT,Other Biomass,15.1,16.4,16.1,83.2,11.02,8.75,6.33
2016,UT,Petroleum,29.3,16.4,16.1,83.2,11.02,8.75,6.33
2016,UT,Solar Thermal and Photovoltaic,855.8,16.4,16.1,83.2,11.02,8.75,6.33
2016,UT,Wind,388.2,16.4,16.1,83.2,11.02,8.75,6.33
2016,VA,Coal,4054.9,7.0,12.0,69.2,11.36,7.93,6.56
2016,VA,Hydroelectric,822.4,7.0,12.0,69.2,11.36,7.93,6.56
2016,VA,Natural Gas,12794.6,7.0,12.0,69.2,11.36,7.93,6.56
2016,VA,Nuclear,3654.4,7.0,12.0,69.2,11.36,7.93,6.56
2016,VA,Other Biomass,356.4,7.0,12.0,69.2,11.36,7.93,6.56
2016,VA,Petroleum,2757.6000000000004,7.0,12.0,69.2,11.36,7.93,6.56
2016,VA,Pumped Storage,3109.3,7.0,12.0,69.2,11.36,7.93,6.56
2016,VA,Solar Thermal and Photovoltaic,139.0,7.0,12.0,69.2,11.36,7.93,6.56
2016,VA,Wood and Wood Derived Fuels,661.8,7.0,12.0,69.2,11.36,7.93,6.56
2016,VT,Hydroelectric,327.4,81.6,43.4,18.1,17.37,14.54,10.23
2016,VT,Other,2.0,81.6,43.4,18.1,17.37,14.54,10.23
2016,VT,Other Biomass,3.2,81.6,43.4,18.1,17.37,14.54,10.23
2016,VT,Petroleum,132.9,81.6,43.4,18.1,17.37,14.54,10.23
2016,VT,Solar Thermal and Photovoltaic,66.0,81.6,43.4,18.1,17.37,14.54,10.23
2016,VT,Wind,121.0,81.6,43.4,18.1,17.37,14.54,10.23
2016,VT,Wood and Wood Derived Fuels,82.4,81.6,43.4,18.1,17.37,14.54,10.23
2016,WA,Coal,1459.8,77.6,12.8,17.6,9.48,8.43,4.43
2016,WA,Hydroelectric,21123.0,77.6,12.8,17.6,9.48,8.43,4.43
2016,WA,Natural Gas,4116.400000000001,77.6,12.8,17.6,9.48,8.43,4.43
2016,WA,Nuclear,1200.0,77.6,12.8,17.6,9.48,8.43,4.43
2016,WA,Other,5.2,77.6,12.8,17.6,9.48,8.43,4.43
2016,WA,Other Biomass,77.0,77.6,12.8,17.6,9.48,8.43,4.43
2016,WA,Petroleum,15.5,77.6,12.8,17.6,9.48,8.43,4.43
2016,WA,Pumped Storage,314.0,77.6,12.8,17.6,9.48,8.43,4.43
2016,WA,Solar Thermal and Photovoltaic,0.5,77.6,12.8,17.6,9.48,8.43,4.43
2016,WA,Wind,3074.0,77.6,12.8,17.6,9.48,8.43,4.43
2016,WA,Wood and Wood Derived Fuels,407.4,77.6,12.8,17.6,9.48,8.43,4.43
2016,WI,Coal,7744.7,8.5,11.4,84.7,14.07,10.77,7.5
2016,WI,Hydroelectric,536.9,8.5,11.4,84.7,14.07,10.77,7.5
2016,WI,Natural Gas,7621.0,8.5,11.4,84.7,14.07,10.77,7.5
2016,WI,Nuclear,1286.0,8.5,11.4,84.7,14.07,10.77,7.5
2016,WI,Other,20.8,8.5,11.4,84.7,14.07,10.77,7.5
2016,WI,Other Biomass,112.7,8.5,11.4,84.7,14.07,10.77,7.5
2016,WI,Petroleum,795.4000000000001,8.5,11.4,84.7,14.07,10.77,7.5
2016,WI,Solar Thermal and Photovoltaic,3.1,8.5,11.4,84.7,14.07,10.77,7.5
2016,WI,Wind,637.5,8.5,11.4,84.7,14.07,10.77,7.5
2016,WI,Wood and Wood Derived Fuels,325.6,8.5,11.4,84.7,14.07,10.77,7.5
2016,WV,Coal,13510.899999999998,6.6,24.0,93.0,11.44,9.35,6.57
2016,WV,Hydroelectric,370.6,6.6,24.0,93.0,11.44,9.35,6.57
2016,WV,Natural Gas,1339.4,6.6,24.0,93.0,11.44,9.35,6.57
2016,WV,Other,65.5,6.6,24.0,93.0,11.44,9.35,6.57
2016,WV,Petroleum,18.5,6.6,24.0,93.0,11.44,9.35,6.57
2016,WV,Wind,686.3,6.6,24.0,93.0,11.44,9.35,6.57
2016,WY,Coal,7254.1,18.9,9.9,81.0,11.13,9.4,6.92
2016,WY,Hydroelectric,303.4,18.9,9.9,81.0,11.13,9.4,6.92
2016,WY,Natural Gas,306.4,18.9,9.9,81.0,11.13,9.4,6.92
2016,WY,Other,11.5,18.9,9.9,81.0,11.13,9.4,6.92
2016,WY,Other Gases,111.7,18.9,9.9,81.0,11.13,9.4,6.92
2016,WY,Petroleum,5.800000000000001,18.9,9.9,81.0,11.13,9.4,6.92
2016,WY,Wind,1487.3,18.9,9.9,81.0,11.13,9.4,6.92
2017,AK,Coal,175.5,18.1,0.7,80.3,21.27,18.89,16.34
2017,AK,Hydroelectric,475.5,18.1,0.7,80.3,21.27,18.89,16.34
2017,AK,Natural Gas,1424.3999999999999,18.1,0.7,80.3,21.27,18.89,16.34
2017,AK,Other,46.2,18.1,0.7,80.3,21.27,18.89,16.34
2017,AK,Other Biomass,11.5,18.1,0.7,80.3,21.27,18.89,16.34
2017,AK,Petroleum,826.7,18.1,0.7,80.3,21.27,18.89,16.34
2017,AK,Wind,60.6,18.1,0.7,80.3,21.27,18.89,16.34
2017,AL,Coal,5719.2,12.9,26.1,70.4,12.55,11.6,6.16
2017,AL,Hydroelectric,3106.7,12.9,26.1,70.4,12.55,11.6,6.16
2017,AL,Natural Gas,16334.599999999999,12.9,26.1,70.4,12.55,11.6,6.16
2017,AL,Nuclear,5270.4,12.9,26.1,70.4,12.55,11.6,6.16
2017,AL,Other,1.0,12.9,26.1,70.4,12.55,11.6,6.16
2017,AL,Other Biomass,6.4,12.9,26.1,70.4,12.55,11.6,6.16
2017,AL,Other Gases,28.8,12.9,26.1,70.4,12.55,11.6,6.16
2017,AL,Petroleum,47.800000000000004,12.9,26.1,70.4,12.55,11.6,6.16
2017,AL,Solar Thermal and Photovoltaic,182.2,12.9,26.1,70.4,12.55,11.6,6.16
2017,AL,Wood and Wood Derived Fuels,756.7,12.9,26.1,70.4,12.55,11.6,6.16
2017,AR,Coal,5487.0,10.6,4.7,77.9,10.28,8.51,6.07
2017,AR,Hydroelectric,1320.9,10.6,4.7,77.9,10.28,8.51,6.07
2017,AR,Natural Gas,7229.400000000001,10.6,4.7,77.9,10.28,8.51,6.07
2017,AR,Nuclear,1845.0,10.6,4.7,77.9,10.28,8.51,6.07
2017,AR,Other Biomass,28.1,10.6,4.7,77.9,10.28,8.51,6.07
2017,AR,Petroleum,12.3,10.6,4.7,77.9,10.28,8.51,6.07
2017,AR,Pumped Storage,28.0,10.6,4.7,77.9,10.28,8.51,6.07
2017,AR,Solar Thermal and Photovoltaic,19.0,10.6,4.7,77.9,10.28,8.51,6.07
2017,AR,Wood and Wood Derived Fuels,363.1,10.6,4.7,77.9,10.28,8.51,6.07
2017,AZ,Coal,6244.8,15.8,25.1,70.4,12.44,10.5,6.45
2017,AZ,Hydroelectric,2718.0,15.8,25.1,70.4,12.44,10.5,6.45
2017,AZ,Natural Gas,16264.7,15.8,25.1,70.4,12.44,10.5,6.45
2017,AZ,Nuclear,4209.6,15.8,25.1,70.4,12.44,10.5,6.45
2017,AZ,Other,20.0,15.8,25.1,70.4,12.44,10.5,6.45
2017,AZ,Other Biomass,6.0,15.8,25.1,70.4,12.44,10.5,6.45
2017,AZ,Petroleum,128.3,15.8,25.1,70.4,12.44,10.5,6.45
2017,AZ,Pumped Storage,194.1,15.8,25.1,70.4,12.44,10.5,6.45
2017,AZ,Solar Thermal and Photovoltaic,2058.6,15.8,25.1,70.4,12.44,10.5,6.45
2017,AZ,Wind,267.3,15.8,25.1,70.4,12.44,10.5,6.45
2017,AZ,Wood and Wood Derived Fuels,30.2,15.8,25.1,70.4,12.44,10.5,6.45
2017,CA,Coal,62.5,37.7,54.7,54.5,18.31,15.76,12.73
2017,CA,Geothermal,2788.0,37.7,54.7,54.5,18.31,15.76,12.73
2017,CA,Hydroelectric,10061.1,37.7,54.7,54.5,18.31,15.76,12.73
2017,CA,Natural Gas,43423.8,37.7,54.7,54.5,18.31,15.76,12.73
2017,CA,Nuclear,2323.0,37.7,54.7,54.5,18.31,15.76,12.73
2017,CA,Other,275.2,37.7,54.7,54.5,18.31,15.76,12.73
2017,CA,Other Biomass,590.9000000000001,37.7,54.7,54.5,18.31,15.76,12.73
2017,CA,Other Gases,270.1,37.7,54.7,54.5,18.31,15.76,12.73
2017,CA,Petroleum,575.1,37.7,54.7,54.5,18.31,15.76,12.73
2017,CA,Pumped Storage,3745.6,37.7,54.7,54.5,18.31,15.76,12.73
2017,CA,Solar Thermal and Photovoltaic,10457.5,37.7,54.7,54.5,18.31,15.76,12.73
2017,CA,Wind,5871.8,37.7,54.7,54.5,18.31,15.76,12.73
2017,CA,Wood and Wood Derived Fuels,832.8000000000001,37.7,54.7,54.5,18.31,15.76,12.73
2017,CO,Coal,4948.5,24.1,32.7,73.0,12.17,9.89,7.5
2017,CO,Hydroelectric,672.3,24.1,32.7,73.0,12.17,9.89,7.5
2017,CO,Natural Gas,7822.4,24.1,32.7,73.0,12.17,9.89,7.5
2017,CO,Other,11.6,24.1,32.7,73.0,12.17,9.89,7.5
2017,CO,Other Biomass,21.4,24.1,32.7,73.0,12.17,9.89,7.5
2017,CO,Petroleum,202.7,24.1,32.7,73.0,12.17,9.89,7.5
2017,CO,Pumped Storage,508.5,24.1,32.7,73.0,12.17,9.89,7.5
2017,CO,Solar Thermal and Photovoltaic,462.1,24.1,32.7,73.0,12.17,9.89,7.5
2017,CO,Wind,3107.2000000000003,24.1,32.7,73.0,12.17,9.89,7.5
2017,CO,Wood and Wood Derived Fuels,12.6,24.1,32.7,73.0,12.17,9.89,7.5
2017,CT,Coal,400.0,4.3,94.3,69.6,20.29,16.06,13.1
2017,CT,Hydroelectric,118.5,4.3,94.3,69.6,20.29,16.06,13.1
2017,CT,Natural Gas,3968.4,4.3,94.3,69.6,20.29,16.06,13.1
2017,CT,Nuclear,2162.9,4.3,94.3,69.6,20.29,16.06,13.1
2017,CT,Other,332.9,4.3,94.3,69.6,20.29,16.06,13.1
2017,CT,Other Biomass,211.3,4.3,94.3,69.6,20.29,16.06,13.1
2017,CT,Petroleum,2356.8,4.3,94.3,69.6,20.29,16.06,13.1
2017,CT,Pumped Storage,31.0,4.3,94.3,69.6,20.29,16.06,13.1
2017,CT,Solar Thermal and Photovoltaic,33.8,4.3,94.3,69.6,20.29,16.06,13.1
2017,CT,Wind,5.0,4.3,94.3,69.6,20.29,16.06,13.1
2017,CT,Wood and Wood Derived Fuels,43.0,4.3,94.3,69.6,20.29,16.06,13.1
2017,DC,Natural Gas,10.8,69.9,,30.1,12.94,11.66,8.23
2017,DC,Other Biomass,25.1,69.9,,30.1,12.94,11.66,8.23
2017,DE,Coal,445.5,1.3,84.8,98.7,13.35,9.89,7.78
2017,DE,Natural Gas,2838.6,1.3,84.8,98.7,13.35,9.89,7.78
2017,DE,Other Biomass,12.2,1.3,84.8,98.7,13.35,9.89,7.78
2017,DE,Other Gases,140.0,1.3,84.8,98.7,13.35,9.89,7.78
2017,DE,Petroleum,121.6,1.3,84.8,98.7,13.35,9.89,7.78
2017,DE,Solar Thermal and Photovoltaic,32.0,1.3,84.8,98.7,13.35,9.89,7.78
2017,DE,Wind,2.0,1.3,84.8,98.7,13.35,9.89,7.78
2017,FL,Coal,10956.9,3.1,7.7,90.6,11.61,9.35,7.83
2017,FL,Hydroelectric,55.7,3.1,7.7,90.6,11.61,9.35,7.83
2017,FL,Natural Gas,44266.3,3.1,7.7,90.6,11.61,9.35,7.83
2017,FL,Nuclear,3797.2,3.1,7.7,90.6,11.61,9.35,7.83
2017,FL,Other,402.3,3.1,7.7,90.6,11.61,9.35,7.83
2017,FL,Other Biomass,981.0,3.1,7.7,90.6,11.61,9.35,7.83
2017,FL,Petroleum,5796.7,3.1,7.7,90.6,11.61,9.35,7.83
2017,FL,Solar Thermal and Photovoltaic,517.6999999999999,3.1,7.7,90.6,11.61,9.35,7.83
2017,FL,Wood and Wood Derived Fuels,560.5,3.1,7.7,90.6,11.61,9.35,7.83
2017,GA,Coal,10109.7,10.4,20.9,75.3,11.9,10.09,5.96
2017,GA,Hydroelectric,2175.7999999999997,10.4,20.9,75.3,11.9,10.09,5.96
2017,GA,Natural Gas,18717.4,10.4,20.9,75.3,11.9,10.09,5.96
2017,GA,Nuclear,4041.8,10.4,20.9,75.3,11.9,10.09,5.96
2017,GA,Other,46.0,10.4,20.9,75.3,11.9,10.09,5.96
2017,GA,Other Biomass,63.1,10.4,20.9,75.3,11.9,10.09,5.96
2017,GA,Petroleum,1156.8000000000002,10.4,20.9,75.3,11.9,10.09,5.96
2017,GA,Pumped Storage,1634.6,10.4,20.9,75.3,11.9,10.09,5.96
2017,GA,Solar Thermal and Photovoltaic,985.9000000000001,10.4,20.9,75.3,11.9,10.09,5.96
2017,GA,Wood and Wood Derived Fuels,898.6,10.4,20.9,75.3,11.9,10.09,5.96
2017,HI,Coal,203.0,20.6,15.2,76.6,29.5,26.77,22.92
2017,HI,Geothermal,51.0,20.6,15.2,76.6,29.5,26.77,22.92
2017,HI,Hydroelectric,27.1,20.6,15.2,76.6,29.5,26.77,22.92
2017,HI,Other,83.6,20.6,15.2,76.6,29.5,26.77,22.92
2017,HI,Other Biomass,229.6,20.6,15.2,76.6,29.5,26.77,22.92
2017,HI,Other Gases,6.0,20.6,15.2,76.6,29.5,26.77,22.92
2017,HI,Petroleum,2062.5,20.6,15.2,76.6,29.5,26.77,22.92
2017,HI,Solar Thermal and Photovoltaic,98.3,20.6,15.2,76.6,29.5,26.77,22.92
2017,HI,Wind,205.6,20.6,15.2,76.6,29.5,26.77,22.92
2017,IA,Coal,5994.5,38.1,16.9,58.3,12.34,9.46,6.21
2017,IA,Hydroelectric,129.2,38.1,16.9,58.3,12.34,9.46,6.21
2017,IA,Natural Gas,4163.7,38.1,16.9,58.3,12.34,9.46,6.21
2017,IA,Nuclear,679.5,38.1,16.9,58.3,12.34,9.46,6.21
2017,IA,Other Biomass,21.4,38.1,16.9,58.3,12.34,9.46,6.21
2017,IA,Petroleum,938.2,38.1,16.9,58.3,12.34,9.46,6.21
2017,IA,Solar Thermal and Photovoltaic,7.7,38.1,16.9,58.3,12.34,9.46,6.21
2017,IA,Wind,7094.9,38.1,16.9,58.3,12.34,9.46,6.21
2017,ID,Coal,10.2,75.1,33.3,24.6,10.04,7.98,6.66
2017,ID,Geothermal,18.0,75.1,33.3,24.6,10.04,7.98,6.66
2017,ID,Hydroelectric,2540.7999999999997,75.1,33.3,24.6,10.04,7.98,6.66
2017,ID,Natural Gas,1264.4,75.1,33.3,24.6,10.04,7.98,6.66
2017,ID,Other,15.9,75.1,33.3,24.6,10.04,7.98,6.66
2017,ID,Other Biomass,23.7,75.1,33.3,24.6,10.04,7.98,6.66
2017,ID,Petroleum,5.0,75.1,33.3,24.6,10.04,7.98,6.66
2017,ID,Solar Thermal and Photovoltaic,240.0,75.1,33.3,24.6,10.04,7.98,6.66
2017,ID,Wind,974.4,75.1,33.3,24.6,10.04,7.98,6.66
2017,ID,Wood and Wood Derived Fuels,106.2,75.1,33.3,24.6,10.04,7.98,6.66
2017,IL,Coal,15665.499999999998,8.8,87.6,66.4,12.95,9.09,6.47
2017,IL,Hydroelectric,39.7,8.8,87.6,66.4,12.95,9.09,6.47
2017,IL,Natural Gas,17349.199999999997,8.8,87.6,66.4,12.95,9.09,6.47
2017,IL,Nuclear,12415.1,8.8,87.6,66.4,12.95,9.09,6.47
2017,IL,Other,190.4,8.8,87.6,66.4,12.95,9.09,6.47
2017,IL,Other Biomass,133.1,8.8,87.6,66.4,12.95,9.09,6.47
2017,IL,Other Gases,39.7,8.8,87.6,66.4,12.95,9.09,6.47
2017,IL,Petroleum,796.0,8.8,87.6,66.4,12.95,9.09,6.47
2017,IL,Solar Thermal and Photovoltaic,35.1,8.8,87.6,66.4,12.95,9.09,6.47
2017,IL,Wind,4286.5,8.8,87.6,66.4,12.95,9.09,6.47
2017,IN,Coal,17579.899999999998,8.6,12.9,91.0,12.29,10.54,7.54
2017,IN,Hydroelectric,92.1,8.6,12.9,91.0,12.29,10.54,7.54
2017,IN,Natural Gas,7759.2,8.6,12.9,91.0,12.29,10.54,7.54
2017,IN,Other,117.6,8.6,12.9,91.0,12.29,10.54,7.54
2017,IN,Other Biomass,80.0,8.6,12.9,91.0,12.29,10.54,7.54
2017,IN,Other Gases,696.2,8.6,12.9,91.0,12.29,10.54,7.54
2017,IN,Petroleum,285.70000000000005,8.6,12.9,91.0,12.29,10.54,7.54
2017,IN,Solar Thermal and Photovoltaic,196.8,8.6,12.9,91.0,12.29,10.54,7.54
2017,IN,Wind,2109.4,8.6,12.9,91.0,12.29,10.54,7.54
2017,KS,Coal,4946.7,29.9,26.5,62.8,13.31,10.59,7.54
2017,KS,Hydroelectric,7.0,29.9,26.5,62.8,13.31,10.59,7.54
2017,KS,Natural Gas,5241.4,29.9,26.5,62.8,13.31,10.59,7.54
2017,KS,Nuclear,1267.7,29.9,26.5,62.8,13.31,10.59,7.54
2017,KS,Other,2.0,29.9,26.5,62.8,13.31,10.59,7.54
2017,KS,Other Biomass,9.2,29.9,26.5,62.8,13.31,10.59,7.54
2017,KS,Petroleum,643.6,29.9,26.5,62.8,13.31,10.59,7.54
2017,KS,Solar Thermal and Photovoltaic,4.0,29.9,26.5,62.8,13.31,10.59,7.54
2017,KS,Wind,5132.6,29.9,26.5,62.8,13.31,10.59,7.54
2017,KY,Coal,14193.7,5.2,4.8,94.8,10.85,9.85,5.72
2017,KY,Hydroelectric,1092.5,5.2,4.8,94.8,10.85,9.85,5.72
2017,KY,Natural Gas,8486.9,5.2,4.8,94.8,10.85,9.85,5.72
2017,KY,Other Biomass,20.400000000000002,5.2,4.8,94.8,10.85,9.85,5.72
2017,KY,Petroleum,11.5,5.2,4.8,94.8,10.85,9.85,5.72
2017,KY,Solar Thermal and Photovoltaic,26.3,5.2,4.8,94.8,10.85,9.85,5.72
2017,KY,Wood and Wood Derived Fuels,93.0,5.2,4.8,94.8,10.85,9.85,5.72
2017,LA,Coal,3170.2,2.7,11.6,88.0,9.74,8.95,5.48
2017,LA,Hydroelectric,192.0,2.7,11.6,88.0,9.74,8.95,5.48
2017,LA,Natural Gas,19782.300000000003,2.7,11.6,88.0,9.74,8.95,5.48
2017,LA,Nuclear,2235.7,2.7,11.6,88.0,9.74,8.95,5.48
2017,LA,Other,364.4,2.7,11.6,88.0,9.74,8.95,5.48
2017,LA,Other Biomass,15.1,2.7,11.6,88.0,9.74,8.95,5.48
2017,LA,Other Gases,475.9,2.7,11.6,88.0,9.74,8.95,5.48
2017,LA,Petroleum,1044.2,2.7,11.6,88.0,9.74,8.95,5.48
2017,LA,Solar Thermal and Photovoltaic,1.1,2.7,11.6,88.0,9.74,8.95,5.48
2017,LA,Wood and Wood Derived Fuels,541.4,2.7,11.6,88.0,9.74,8.95,5.48
2017,MA,Hydroelectric,270.4,10.3,83.5,73.2,20.06,15.94,13.88
2017,MA,Natural Gas,6965.1,10.3,83.5,73.2,20.06,15.94,13.88
2017,MA,Nuclear,670.0,10.3,83.5,73.2,20.06,15.94,13.88
2017,MA,Other,3.0,10.3,83.5,73.2,20.06,15.94,13.88
2017,MA,Other Biomass,342.6,10.3,83.5,73.2,20.06,15.94,13.88
2017,MA,Petroleum,2857.3,10.3,83.5,73.2,20.06,15.94,13.88
2017,MA,Pumped Storage,1540.0,10.3,83.5,73.2,20.06,15.94,13.88
2017,MA,Solar Thermal and Photovoltaic,652.8,10.3,83.5,73.2,20.06,15.94,13.88
