Year,State,Sector,Price,Customers,Sales,Revenue,Use_per_Customer,Total_Summer_Capacity,IPP_Capacity,Utility_Capacity,Renewable_Capacity,IPP_Share,Renewable_Share,Fossil_Capacity,Fossil_Share
2016,GA,Transportation,5.08,1,170971,8677,170971.0,148310.0,14451.4,56747.4,3601.2,0.19488099251567662,0.024281572382172475,53946.4,0.36374081316162094
2016,HI,Commercial,24.64,60836,3111282,766699,51.14211979748833,10579.2,752.4,3473.6,598.6,0.1422413793103448,0.05658272837265577,4101.6,0.38770417422867515
2016,HI,Industrial,20.69,801,3722380,770337,4647.166042446941,10579.2,752.4,3473.6,598.6,0.1422413793103448,0.05658272837265577,4101.6,0.38770417422867515
2016,HI,Residential,27.47,430941,2611727,717390,6.060521045804414,10579.2,752.4,3473.6,598.6,0.1422413793103448,0.05658272837265577,4101.6,0.38770417422867515
2016,HI,Transportation,0.0,0,0,0,,10579.2,752.4,3473.6,598.6,0.1422413793103448,0.05658272837265577,4101.6,0.38770417422867515
2016,IA,Commercial,9.17,235813,12291332,1126795,52.12321627730447,68182.0,6346.2,26296.6,13548.6,0.1861547035874571,0.19871227010061307,19007.0,0.2787685899504268
2016,IA,Industrial,6.05,7724,22046183,1333452,2854.244303469705,68182.0,6346.2,26296.6,13548.6,0.1861547035874571,0.19871227010061307,19007.0,0.2787685899504268
2016,IA,Residential,11.94,1358902,14093678,1682433,10.371371887008776,68182.0,6346.2,26296.6,13548.6,0.1861547035874571,0.19871227010061307,19007.0,0.2787685899504268
2016,IA,Transportation,0.0,0,0,0,,68182.0,6346.2,26296.6,13548.6,0.1861547035874571,0.19871227010061307,19007.0,0.2787685899504268
2016,ID,Commercial,7.76,107551,6279129,487083,58.38280443696479,20224.8,3151.6,6710.0,2322.6,0.3116569755943199,0.11483920730983743,2296.2000000000003,0.11353387919781656
2016,ID,Industrial,6.55,27847,8611810,564023,309.2544977915036,20224.8,3151.6,6710.0,2322.6,0.3116569755943199,0.11483920730983743,2296.2000000000003,0.11353387919781656
2016,ID,Residential,9.95,714365,8172022,813497,11.439561008728031,20224.8,3151.6,6710.0,2322.6,0.3116569755943199,0.11483920730983743,2296.2000000000003,0.11353387919781656
2016,ID,Transportation,0.0,0,0,0,,20224.8,3151.6,6710.0,2322.6,0.3116569755943199,0.11483920730983743,2296.2000000000003,0.11353387919781656
2016,IL,Commercial,9.02,606954,50910054,4591721,83.87794462183295,179370.8,79032.2,8523.8,8033.200000000001,0.8812158946718195,0.044785438878568874,57712.2,0.32174802141708686
2016,IL,Industrial,6.51,6054,43631754,2839682,7207.095143706641,179370.8,79032.2,8523.8,8033.200000000001,0.8812158946718195,0.044785438878568874,57712.2,0.32174802141708686
2016,IL,Residential,12.54,5231541,45990052,5764945,8.790918775175422,179370.8,79032.2,8523.8,8033.200000000001,0.8812158946718195,0.044785438878568874,57712.2,0.32174802141708686
2016,IL,Transportation,6.67,3,518549,34577,172849.66666666666,179370.8,79032.2,8523.8,8033.200000000001,0.8812158946718195,0.044785438878568874,57712.2,0.32174802141708686
2016,IN,Commercial,10.01,350645,24228779,2425318,69.09774558313964,101301.6,4560.6,41786.4,4100.4,0.0900400388542728,0.04047714942310881,44826.2,0.44250238890599947
2016,IN,Industrial,6.97,18085,46429174,3237626,2567.2753110312415,101301.6,4560.6,41786.4,4100.4,0.0900400388542728,0.04047714942310881,44826.2,0.44250238890599947
2016,IN,Residential,11.79,2821546,33025955,3892459,11.704914610642534,101301.6,4560.6,41786.4,4100.4,0.0900400388542728,0.04047714942310881,44826.2,0.44250238890599947
2016,IN,Transportation,9.82,1,20913,2054,20913.0,101301.6,4560.6,41786.4,4100.4,0.0900400388542728,0.04047714942310881,44826.2,0.44250238890599947
2016,KS,Commercial,10.47,232926,15887392,1663730,68.20789435271288,61428.0,8349.4,22221.6,8912.4,0.271843459008921,0.14508693104121897,19418.0,0.3161099173015563
2016,KS,Industrial,7.49,23729,11413547,854601,480.99570146234566,61428.0,8349.4,22221.6,8912.4,0.271843459008921,0.14508693104121897,19418.0,0.3161099173015563
2016,KS,Residential,13.06,1252846,13509235,1764173,10.782837635272013,61428.0,8349.4,22221.6,8912.4,0.271843459008921,0.14508693104121897,19418.0,0.3161099173015563
2016,KS,Transportation,0.0,0,0,0,,61428.0,8349.4,22221.6,8912.4,0.271843459008921,0.14508693104121897,19418.0,0.3161099173015563
2016,KY,Commercial,9.57,302040,19981122,1912414,66.15389352403655,80619.6,1659.0,38500.2,124.6,0.04115624488337823,0.0015455298711479588,38008.600000000006,0.47145607271680834
2016,KY,Industrial,5.67,7308,28234016,1600131,3863.4395183360703,80619.6,1659.0,38500.2,124.6,0.04115624488337823,0.0015455298711479588,38008.600000000006,0.47145607271680834
2016,KY,Residential,10.49,1957188,26338437,2763077,13.457285145831673,80619.6,1659.0,38500.2,124.6,0.04115624488337823,0.0015455298711479588,38008.600000000006,0.47145607271680834
2016,KY,Transportation,0.0,0,0,0,,80619.6,1659.0,38500.2,124.6,0.04115624488337823,0.0015455298711479588,38008.600000000006,0.47145607271680834
2016,LA,Commercial,8.59,289780,24895713,2139380,85.91246117744495,96812.40000000001,5703.8,31568.0,819.6,0.11783201325450045,0.008465857679388176,41502.00000000001,0.42868475525862393
2016,LA,Industrial,5.08,19231,35894652,1822080,1866.499506005928,96812.40000000001,5703.8,31568.0,819.6,0.11783201325450045,0.008465857679388176,41502.00000000001,0.42868475525862393
2016,LA,Residential,9.34,2059699,30650067,2861963,14.88084763841707,96812.40000000001,5703.8,31568.0,819.6,0.11783201325450045,0.008465857679388176,41502.00000000001,0.42868475525862393
2016,LA,Transportation,9.03,1,12227,1104,12227.0,96812.40000000001,5703.8,31568.0,819.6,0.11783201325450045,0.008465857679388176,41502.00000000001,0.42868475525862393
2016,MA,Commercial,15.6,402936,25933809,4045730,64.36210465185538,53326.4,22871.0,1955.6,1175.0,0.8577740106213808,0.022034114434876535,19531.4,0.36626136397731707
2016,MA,Industrial,13.38,13675,7507380,1004205,548.9857404021938,53326.4,22871.0,1955.6,1175.0,0.8577740106213808,0.022034114434876535,19531.4,0.36626136397731707
2016,MA,Residential,19.0,2740865,19692896,3741859,7.184920089095961,53326.4,22871.0,1955.6,1175.0,0.8577740106213808,0.022034114434876535,19531.4,0.36626136397731707
2016,MA,Transportation,5.94,2,341803,20303,170901.5,53326.4,22871.0,1955.6,1175.0,0.8577740106213808,0.022034114434876535,19531.4,0.36626136397731707
2016,MD,Commercial,10.99,250939,29675993,3262005,118.25978823538789,49353.2,23013.0,166.8,660.8000000000001,0.9325839054002578,0.013389202726469613,19119.399999999998,0.3873993986205555
2016,MD,Industrial,7.89,8822,3821476,301389,433.1756971208343,49353.2,23013.0,166.8,660.8000000000001,0.9325839054002578,0.013389202726469613,19119.399999999998,0.3873993986205555
2016,MD,Residential,14.23,2288301,27316871,3886430,11.937621405575578,49353.2,23013.0,166.8,660.8000000000001,0.9325839054002578,0.013389202726469613,19119.399999999998,0.3873993986205555
2016,MD,Transportation,7.85,5,539571,42342,107914.2,49353.2,23013.0,166.8,660.8000000000001,0.9325839054002578,0.013389202726469613,19119.399999999998,0.3873993986205555
2016,ME,Commercial,12.08,97949,3986488,481742,40.69962939897294,19663.2,7819.0,4.0,3322.8,0.7952927295658896,0.16898571951666055,4885.0,0.24843362219781112
2016,ME,Industrial,8.96,3028,2876638,257723,950.0125495376486,19663.2,7819.0,4.0,3322.8,0.7952927295658896,0.16898571951666055,4885.0,0.24843362219781112
2016,ME,Residential,15.83,699321,4585825,725746,6.5575393846316645,19663.2,7819.0,4.0,3322.8,0.7952927295658896,0.16898571951666055,4885.0,0.24843362219781112
2016,ME,Transportation,0.0,0,0,0,,19663.2,7819.0,4.0,3322.8,0.7952927295658896,0.16898571951666055,4885.0,0.24843362219781112
2016,MI,Commercial,10.64,538677,38985906,4146763,72.37343714322311,116332.4,6695.4,44722.4,3570.6,0.11510808682705764,0.030693082924447532,40707.8,0.34992658966891427
2016,MI,Industrial,6.91,6191,30934422,2137716,4996.676142787918,116332.4,6695.4,44722.4,3570.6,0.11510808682705764,0.030693082924447532,40707.8,0.34992658966891427
2016,MI,Residential,15.22,4311008,34543262,5258083,8.012803966033003,116332.4,6695.4,44722.4,3570.6,0.11510808682705764,0.030693082924447532,40707.8,0.34992658966891427
2016,MI,Transportation,11.63,1,4223,491,4223.0,116332.4,6695.4,44722.4,3570.6,0.11510808682705764,0.030693082924447532,40707.8,0.34992658966891427
2016,MN,Commercial,9.86,291569,23501739,2316287,80.60438181013757,64047.6,7263.4,23234.2,7861.2,0.2268125581598686,0.1227399621531486,20071.600000000002,0.3133856694083776
2016,MN,Industrial,7.37,9000,21216798,1564118,2357.422,64047.6,7263.4,23234.2,7861.2,0.2268125581598686,0.1227399621531486,20071.600000000002,0.3133856694083776
2016,MN,Residential,12.67,2378681,21803791,2762790,9.166336721905964,64047.6,7263.4,23234.2,7861.2,0.2268125581598686,0.1227399621531486,20071.600000000002,0.3133856694083776
2016,MN,Transportation,10.06,1,24164,2432,24164.0,64047.6,7263.4,23234.2,7861.2,0.2268125581598686,0.1227399621531486,20071.600000000002,0.3133856694083776
2016,MO,Commercial,9.26,376711,30728480,2845734,81.57043463026034,86674.4,2610.4,40411.0,1360.0,0.060234625218057475,0.01569090758055435,37156.8,0.4286940549920162
2016,MO,Industrial,7.12,10169,13513245,962263,1328.8666535549219,86674.4,2610.4,40411.0,1360.0,0.060234625218057475,0.01569090758055435,37156.8,0.4286940549920162
2016,MO,Residential,11.21,2751460,34354932,3850746,12.486073575483562,86674.4,2610.4,40411.0,1360.0,0.060234625218057475,0.01569090758055435,37156.8,0.4286940549920162
2016,MO,Transportation,8.31,2,21399,1779,10699.5,86674.4,2610.4,40411.0,1360.0,0.060234625218057475,0.01569090758055435,37156.8,0.4286940549920162
2016,MS,Commercial,9.57,232885,14522538,1390347,62.359267449599585,63832.8,3171.4,28136.6,552.4000000000001,0.0993658432655312,0.008653858204559413,28556.0,0.44735621811983806
2016,MS,Industrial,5.79,11214,16068698,931023,1432.9140360263955,63832.8,3171.4,28136.6,552.4000000000001,0.0993658432655312,0.008653858204559413,28556.0,0.44735621811983806
2016,MS,Residential,10.47,1278616,18458928,1931958,14.436647124703585,63832.8,3171.4,28136.6,552.4000000000001,0.0993658432655312,0.008653858204559413,28556.0,0.44735621811983806
2016,MS,Transportation,0.0,0,0,0,,63832.8,3171.4,28136.6,552.4000000000001,0.0993658432655312,0.008653858204559413,28556.0,0.44735621811983806
2016,MT,Commercial,10.19,105934,4831636,492348,45.60987029659977,24854.8,5953.4,6353.0,1363.0,0.4790543476511579,0.054838502019730596,5477.8,0.22039203695060916
2016,MT,Industrial,5.06,9814,4416418,223302,450.0120236396984,24854.8,5953.4,6353.0,1363.0,0.4790543476511579,0.054838502019730596,5477.8,0.22039203695060916
2016,MT,Residential,10.94,497170,4852547,530661,9.760337510308345,24854.8,5953.4,6353.0,1363.0,0.4790543476511579,0.054838502019730596,5477.8,0.22039203695060916
2016,MT,Transportation,0.0,0,0,0,,24854.8,5953.4,6353.0,1363.0,0.4790543476511579,0.054838502019730596,5477.8,0.22039203695060916
2016,NC,Commercial,8.62,672610,48604221,4189494,72.26211474703022,129158.4,8568.4,53876.0,6237.2,0.1326804915514593,0.04829109062980031,43649.799999999996,0.3379555646400079
2016,NC,Industrial,6.31,10052,27336887,1725487,2719.5470553123755,129158.4,8568.4,53876.0,6237.2,0.1326804915514593,0.04829109062980031,43649.799999999996,0.3379555646400079
2016,NC,Residential,11.03,4423532,58456809,6446114,13.214962387522007,129158.4,8568.4,53876.0,6237.2,0.1326804915514593,0.04829109062980031,43649.799999999996,0.3379555646400079
2016,NC,Transportation,7.88,1,6402,505,6402.0,129158.4,8568.4,53876.0,6237.2,0.1326804915514593,0.04829109062980031,43649.799999999996,0.3379555646400079
2016,ND,Commercial,9.15,73573,6346158,580437,86.25661587810745,31880.0,3192.6,12665.4,5647.4,0.20028858218318696,0.17714554579673775,9225.6,0.2893851944792974
2016,ND,Industrial,7.98,8634,7432732,593271,860.8677322214501,31880.0,3192.6,12665.4,5647.4,0.20028858218318696,0.17714554579673775,9225.6,0.2893851944792974
2016,ND,Residential,10.16,377739,4741298,481747,12.551783109501534,31880.0,3192.6,12665.4,5647.4,0.20028858218318696,0.17714554579673775,9225.6,0.2893851944792974
2016,ND,Transportation,0.0,0,0,0,,31880.0,3192.6,12665.4,5647.4,0.20028858218318696,0.17714554579673775,9225.6,0.2893851944792974
2016,NE,Commercial,8.8,149812,9306827,818933,62.12337462953568,34058.0,2529.2,14343.0,2671.7999999999997,0.1485231076399084,0.07844852897997533,12431.0,0.36499500851488637
2016,NE,Industrial,7.69,61613,11154176,857693,181.0360800480418,34058.0,2529.2,14343.0,2671.7999999999997,0.1485231076399084,0.07844852897997533,12431.0,0.36499500851488637
2016,NE,Residential,10.84,834038,9738351,1055594,11.676147849378566,34058.0,2529.2,14343.0,2671.7999999999997,0.1485231076399084,0.07844852897997533,12431.0,0.36499500851488637
2016,NE,Transportation,0.0,0,0,0,,34058.0,2529.2,14343.0,2671.7999999999997,0.1485231076399084,0.07844852897997533,12431.0,0.36499500851488637
2016,NH,Commercial,14.43,106900,4466192,644623,41.77915809167446,17783.2,6591.4,2242.6,786.0,0.7413064015475279,0.04419901929911377,4532.0,0.2548472715821674
2016,NH,Industrial,12.34,3250,2000357,246798,615.4944615384616,17783.2,6591.4,2242.6,786.0,0.7413064015475279,0.04419901929911377,4532.0,0.2548472715821674
2016,NH,Residential,18.38,612716,4438407,815783,7.243824218724499,17783.2,6591.4,2242.6,786.0,0.7413064015475279,0.04419901929911377,4532.0,0.2548472715821674
2016,NH,Transportation,0.0,0,0,0,,17783.2,6591.4,2242.6,786.0,0.7413064015475279,0.04419901929911377,4532.0,0.2548472715821674
2016,NJ,Commercial,12.26,514579,38672407,4740342,75.15348857998481,75632.0,32796.8,1222.6,1228.4,0.8672731119103025,0.016241802411677598,26983.399999999998,0.3567722657076369
2016,NJ,Industrial,10.16,11929,7293070,741084,611.3731243188868,75632.0,32796.8,1222.6,1228.4,0.8672731119103025,0.016241802411677598,26983.399999999998,0.3567722657076369
2016,NJ,Residential,15.72,3510141,29090726,4573774,8.287623203740248,75632.0,32796.8,1222.6,1228.4,0.8672731119103025,0.016241802411677598,26983.399999999998,0.3567722657076369
2016,NJ,Transportation,8.68,7,303168,26323,43309.71428571428,75632.0,32796.8,1222.6,1228.4,0.8672731119103025,0.016241802411677598,26983.399999999998,0.3567722657076369
2016,NM,Commercial,9.75,141723,8805876,858346,62.13441713765585,34018.4,4379.0,12375.4,3170.3999999999996,0.25744891000164616,0.09319662300402135,13656.599999999999,0.40144745196717063
2016,NM,Industrial,5.84,9325,7591160,443256,814.0654155495979,34018.4,4379.0,12375.4,3170.3999999999996,0.25744891000164616,0.09319662300402135,13656.599999999999,0.40144745196717063
2016,NM,Residential,12.03,876921,6642511,799336,7.574811185956317,34018.4,4379.0,12375.4,3170.3999999999996,0.25744891000164616,0.09319662300402135,13656.599999999999,0.40144745196717063
2016,NM,Transportation,0.0,0,0,0,,34018.4,4379.0,12375.4,3170.3999999999996,0.25744891000164616,0.09319662300402135,13656.599999999999,0.40144745196717063
2016,NV,Commercial,7.93,161594,9929076,787864,61.44458333849029,47218.0,5745.0,16995.8,4976.4,0.24333940446439917,0.1053920115210301,16497.2,0.34938370960227033
2016,NV,Industrial,5.88,3654,13515234,794576,3698.750410509031,47218.0,5745.0,16995.8,4976.4,0.24333940446439917,0.1053920115210301,16497.2,0.34938370960227033
2016,NV,Residential,11.41,1143667,12691942,1447619,11.097585223670876,47218.0,5745.0,16995.8,4976.4,0.24333940446439917,0.1053920115210301,16497.2,0.34938370960227033
2016,NV,Transportation,7.83,1,8378,656,8378.0,47218.0,5745.0,16995.8,4976.4,0.24333940446439917,0.1053920115210301,16497.2,0.34938370960227033
2016,NY,Commercial,14.45,1072896,76506968,11054211,71.30883888093534,160496.4,50750.8,21983.6,4145.8,0.6324229079281529,0.025831108984375975,52249.6,0.3255499811833786
2016,NY,Industrial,6.03,7646,17709218,1067777,2316.141511901648,160496.4,50750.8,21983.6,4145.8,0.6324229079281529,0.025831108984375975,52249.6,0.3255499811833786
2016,NY,Residential,17.58,7118901,50831287,8933623,7.140327839929225,160496.4,50750.8,21983.6,4145.8,0.6324229079281529,0.025831108984375975,52249.6,0.3255499811833786
2016,NY,Transportation,12.05,8,2755565,332153,344445.625,160496.4,50750.8,21983.6,4145.8,0.6324229079281529,0.025831108984375975,52249.6,0.3255499811833786
2016,OH,Commercial,9.97,623730,47742269,4762070,76.54316611354272,115298.8,40613.0,16240.0,1260.6,0.7044826138693551,0.01093333148306834,51246.8,0.4444695001162198
2016,OH,Industrial,6.98,19095,50290693,3508525,2633.7100288033516,115298.8,40613.0,16240.0,1260.6,0.7044826138693551,0.01093333148306834,51246.8,0.4444695001162198
2016,OH,Residential,12.47,4911597,52524141,6551231,10.693902818166881,115298.8,40613.0,16240.0,1260.6,0.7044826138693551,0.01093333148306834,51246.8,0.4444695001162198
2016,OH,Transportation,7.93,2,40693,3228,20346.5,115298.8,40613.0,16240.0,1260.6,0.7044826138693551,0.01093333148306834,51246.8,0.4444695001162198
2016,OK,Commercial,7.66,278027,20695703,1585720,74.43774525495725,104063.6,18493.0,32303.4,13408.800000000001,0.35541726405774926,0.12885197129447762,36351.0,0.3493152264576663
2016,OK,Industrial,5.02,19096,18031136,904809,944.2362798491831,104063.6,18493.0,32303.4,13408.800000000001,0.35541726405774926,0.12885197129447762,36351.0,0.3493152264576663
2016,OK,Residential,10.2,1736819,22789715,2323581,13.12152561665896,104063.6,18493.0,32303.4,13408.800000000001,0.35541726405774926,0.12885197129447762,36351.0,0.3493152264576663
2016,OK,Transportation,0.0,0,0,0,,104063.6,18493.0,32303.4,13408.800000000001,0.35541726405774926,0.12885197129447762,36351.0,0.3493152264576663
2016,OR,Commercial,8.91,231692,16060478,1430623,69.31822419418884,65337.2,7163.8,23113.8,7064.0,0.2192870217885064,0.10811605027457559,8636.2,0.1321789118603185
2016,OR,Industrial,6.05,24628,12691616,768364,515.3327919441286,65337.2,7163.8,23113.8,7064.0,0.2192870217885064,0.10811605027457559,8636.2,0.1321789118603185
2016,OR,Residential,10.66,1706622,18573242,1980615,10.88304381403732,65337.2,7163.8,23113.8,7064.0,0.2192870217885064,0.10811605027457559,8636.2,0.1321789118603185
2016,OR,Transportation,9.26,2,24014,2224,12007.0,65337.2,7163.8,23113.8,7064.0,0.2192870217885064,0.10811605027457559,8636.2,0.1321789118603185
2016,PA,Commercial,9.22,696080,43535432,4013869,62.54371911274566,176228.0,83529.8,77.4,3088.0,0.9479742152211907,0.017522754613341806,59249.0,0.33620650520916084
2016,PA,Industrial,6.92,23372,47127932,3262271,2016.4270066746535,176228.0,83529.8,77.4,3088.0,0.9479742152211907,0.017522754613341806,59249.0,0.33620650520916084
2016,PA,Residential,13.86,5335555,53877130,7470000,10.09775552871257,176228.0,83529.8,77.4,3088.0,0.9479742152211907,0.017522754613341806,59249.0,0.33620650520916084
2016,PA,Transportation,7.64,6,787189,60120,131198.16666666666,176228.0,83529.8,77.4,3088.0,0.9479742152211907,0.017522754613341806,59249.0,0.33620650520916084
